image,row,field,gt,pred,gt_norm,pred_norm,edit_distance,cer,wer,exact,error
passport_0088_seedream.png,88,birth_place,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,1,0.083333,0.083333,0,
passport_0088_seedream.png,88,date_of_issue,10.09.2011,10.09.2011,10092011,10092011,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,department_code,777-853,777-853,777853,777853,0,0.000000,0.000000,1,
passport_0088_seedream.png,88,passport_issued_full,ПВС МВД РОССИИ ПО ГОРОДУ МОСКВЕ ПО РАЙОНУ БАСМАННЫЙ,ПБС МВД РОССИИ ПО ГОРОДУ МОСКВЕ ПО РАЙОНУ БАСМАННЫЙ,ПВС МВД РОССИИ ПО ГОРОДУ МОСКВЕ ПО РАЙОНУ БАСМАННЫЙ,ПБС МВД РОССИИ ПО ГОРОДУ МОСКВЕ ПО РАЙОНУ БАСМАННЫЙ,1,0.019608,0.019608,0,
passport_0088_seedream.png,88,series_and_number,46 39 736553,46 39 736553,4639736553,4639736553,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,lastname,ВОРОЖБИТОВА,ВОРОЖБИТОВА,ВОРОЖБИТОВА,ВОРОЖБИТОВА,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,firstname,СТАНИСЛАВА,СТАНИСЛАВА,СТАНИСЛАВА,СТАНИСЛАВА,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,middlename,АРТЁМОВНА,АРТЕМОВНА,АРТЕМОВНА,АРТЕМОВНА,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,birth_date,22.05.1994,22.05.1994,22051994,22051994,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,birth_place,Г. ТВЕРЬ,Г ТВЕРЬ,Г. ТВЕРЬ,Г ТВЕРЬ,1,0.125000,0.125000,0,
passport_0089_seedream.png,89,date_of_issue,28.04.2025,28.04.2025,28042025,28042025,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,department_code,660-926,660-926,660926,660926,0,0.000000,0.000000,1,
passport_0089_seedream.png,89,passport_issued_full,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ В Г. ПЕРВОУРАЛЬСК,ОТДЕЛ ЛПО ВОПРОСАМ МИГРАШИИ ЛО СВЕРДЛОВСКОЙ ОБЛАСТИ В Г ПЕРВОУРАЛЬСК,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО СВЕРДЛОВСКОЙ ОБЛАСТИ В Г. ПЕРВОУРАЛЬСК,ОТДЕЛ ЛПО ВОПРОСАМ МИГРАШИИ ЛО СВЕРДЛОВСКОЙ ОБЛАСТИ В Г ПЕРВОУРАЛЬСК,4,0.058824,0.058824,0,
passport_0089_seedream.png,89,series_and_number,90 92 141337,90 92 141337,9092141337,9092141337,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,lastname,ВОЛОЩУК,ВОЛОШУК,ВОЛОЩУК,ВОЛОШУК,1,0.142857,0.142857,0,
passport_0090_seedream.png,90,firstname,АЛЕКСЕЙ,АЛЕКСЕЙ,АЛЕКСЕЙ,АЛЕКСЕЙ,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,middlename,РУСТАМОВИЧ,РУСТАМОВИЧ,РУСТАМОВИЧ,РУСТАМОВИЧ,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,birth_date,03.03.2001,03.03.2001,03032001,03032001,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,birth_place,Г. КРАСНОЯРСК,Г КРАСНОЯРСК,Г. КРАСНОЯРСК,Г КРАСНОЯРСК,1,0.076923,0.076923,0,
passport_0090_seedream.png,90,date_of_issue,11.10.2021,11.10.2021,11102021,11102021,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,department_code,021-206,021-206,021206,021206,0,0.000000,0.000000,1,
passport_0090_seedream.png,90,passport_issued_full,МИГРАЦИОННЫЙ ПУНКТ ПО РЕСП. БАШКОРТОСТАН В СОВЕТСКОМ Р-НЕ,МНТРАШОШЫН ЛУНТ ТО РЯЕС ТМАШОРТОСПА В ООНЕТСКОМ Р-НН,МИГРАЦИОННЫЙ ПУНКТ ПО РЕСП. БАШКОРТОСТАН В СОВЕТСКОМ Р-НЕ,МНТРАШОШЫН ЛУНТ ТО РЯЕС ТМАШОРТОСПА В ООНЕТСКОМ Р-НН,21,0.368421,0.368421,0,
passport_0090_seedream.png,90,series_and_number,26 79 483629,26 79 483629,2679483629,2679483629,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,lastname,РОТШИЛЬД,РОТШИЛЬД,РОТШИЛЬД,РОТШИЛЬД,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,firstname,ВАДИМ,ВАДИМ,ВАДИМ,ВАДИМ,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,middlename,КИРИЛЛОВИЧ,КИРИЛЛОВИЧ,КИРИЛЛОВИЧ,КИРИЛЛОВИЧ,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,birth_date,26.08.1971,26.08.1971,26081971,26081971,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,birth_place,Г. ТВЕРЬ,Г ТВЕРЬ,Г. ТВЕРЬ,Г ТВЕРЬ,1,0.125000,0.125000,0,
passport_0091_seedream.png,91,date_of_issue,17.11.1998,17.11.1998,17111998,17111998,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,department_code,740-480,740-480,740480,740480,0,0.000000,0.000000,1,
passport_0091_seedream.png,91,passport_issued_full,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ В СОВЕТСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦЙ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ В СОВЕТСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ В СОВЕТСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦЙ ПО ЧЕЛЯБИНСКОЙ ОБЛАСТИ В СОВЕТСКОМ Р-НЕ,2,0.030303,0.030303,0,
passport_0091_seedream.png,91,series_and_number,19 28 890785,19 28 690785,1928890785,1928690785,1,0.100000,0.100000,0,
passport_0092_seedream.jpeg,92,lastname,ВАЙНШТЕЙН,ВАЙНШТЕЙН,ВАЙНШТЕЙН,ВАЙНШТЕЙН,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,firstname,ЭВЕЛИНА,ЭВЕЛИНА,ЭВЕЛИНА,ЭВЕЛИНА,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,middlename,ТЕМУРОВНА,ТЕМУРОВНА,ТЕМУРОВНА,ТЕМУРОВНА,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,birth_date,28.07.1998,28.07.1998,28071998,28071998,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,birth_place,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,1,0.100000,0.100000,0,
passport_0092_seedream.jpeg,92,date_of_issue,22.01.2025,22.01.2025,22012025,22012025,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,department_code,503-015,503-015,503015,503015,0,0.000000,0.000000,1,
passport_0092_seedream.jpeg,92,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г. ХИМКИ,ОТДЕЛ УФМС РОСИИ ПО МОСКОВСКОЙ ОЧЛ В Г ХИМКИ,ОТДЕЛ УФМС РОССИИ ПО МОСКОВСКОЙ ОБЛ. В Г. ХИМКИ,ОТДЕЛ УФМС РОСИИ ПО МОСКОВСКОЙ ОЧЛ В Г ХИМКИ,4,0.085106,0.085106,0,
passport_0092_seedream.jpeg,92,series_and_number,43 78 229592,13 22 9592,4378229592,13229592,3,0.300000,0.300000,0,
passport_0093_seedream.png,93,lastname,ГРИГОРЯН,ГРИГОРЯН,ГРИГОРЯН,ГРИГОРЯН,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,firstname,САША,САША,САША,САША,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,middlename,ВАЛЕРЬЕВИЧ,ВАЛЕРЬЕВИЧ,ВАЛЕРЬЕВИЧ,ВАЛЕРЬЕВИЧ,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,birth_date,27.07.1992,27.07.1992,27071992,27071992,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,birth_place,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,Г. ВОРОНЕЖ,Г ВОРОНЕЖ,1,0.100000,0.100000,0,
passport_0093_seedream.png,93,date_of_issue,17.11.2020,17.11.2020,17112020,17112020,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,department_code,505-240,505-240,505240,505240,0,0.000000,0.000000,1,
passport_0093_seedream.png,93,passport_issued_full,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО МОСКОВСКОЙ ОБЛАСТИ В Г. КОЛОМНА,МЕКРАЙОННЫЙ ОТДЕЛ УФМС ПО МОСКОВСКОЙ ОБЛАСТИ В Г КОЛОМНА,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО МОСКОВСКОЙ ОБЛАСТИ В Г. КОЛОМНА,МЕКРАЙОННЫЙ ОТДЕЛ УФМС ПО МОСКОВСКОЙ ОБЛАСТИ В Г КОЛОМНА,2,0.035088,0.035088,0,
passport_0093_seedream.png,93,series_and_number,70 13 749641,70 13 749641,7013749641,7013749641,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,lastname,ГЕЛАШВИЛИ,ГЕЛАШВИЛИ,ГЕЛАШВИЛИ,ГЕЛАШВИЛИ,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,firstname,АГНИЯ,АГНИЯ,АГНИЯ,АГНИЯ,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,middlename,ПРОХОРОВНА,ПРОХОРОВНА,ПРОХОРОВНА,ПРОХОРОВНА,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,birth_date,21.04.1994,21.04.1994,21041994,21041994,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,birth_place,Г. ХАБАРОВСК,Г ХАБАРОВСК,Г. ХАБАРОВСК,Г ХАБАРОВСК,1,0.083333,0.083333,0,
passport_0094_seedream.png,94,date_of_issue,16.09.2009,16.09.2009,16092009,16092009,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,department_code,761-665,761-665,761665,761665,0,0.000000,0.000000,1,
passport_0094_seedream.png,94,passport_issued_full,ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ В Г. ТУТАЕВ,ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ В Г ТУТАЕВ,ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ В Г. ТУТАЕВ,ОУФМС РОССИИ ПО ЯРОСЛАВСКОЙ ОБЛАСТИ В Г ТУТАЕВ,1,0.021277,0.021277,0,
passport_0094_seedream.png,94,series_and_number,62 24 246566,62 24 246566,6224246566,6224246566,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,lastname,ФЁДОРОВ,ФЕДОРОВ,ФЕДОРОВ,ФЕДОРОВ,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,firstname,ДАВИД,ДАВИД,ДАВИД,ДАВИД,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,middlename,ДЕНИСОВИЧ,ДЕНИСОВИЧ,ДЕНИСОВИЧ,ДЕНИСОВИЧ,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,birth_date,08.02.1962,08.02.1962,08021962,08021962,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,birth_place,Г. КАЗАНЬ,Г КАЗАНЬ,Г. КАЗАНЬ,Г КАЗАНЬ,1,0.111111,0.111111,0,
passport_0095_seedream.png,95,date_of_issue,27.04.2024,27.04.2024,27042024,27042024,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,department_code,251-380,251-380,251380,251380,0,0.000000,0.000000,1,
passport_0095_seedream.png,95,passport_issued_full,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ПРИМОРСКОМУ КРАЮ И ХАБАРОВСКОМУ КРАЮ В ПЕРВОМАЙСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ПРИМОРСКОМУ КРАЮ И ХАБАРОВСКОМУ В ПЕРВОМАЙСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ПРИМОРСКОМУ КРАЮ И ХАБАРОВСКОМУ КРАЮ В ПЕРВОМАЙСКОМ Р-НЕ,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ПО ПРИМОРСКОМУ КРАЮ И ХАБАРОВСКОМУ В ПЕРВОМАЙСКОМ Р-НЕ,5,0.058140,0.058140,0,
passport_0095_seedream.png,95,series_and_number,95 99 666432,96 99 666432,9599666432,9699666432,1,0.100000,0.100000,0,
passport_0096_seedream.png,96,lastname,ИБРАГИМОВ,ИБРАГИМОВ,ИБРАГИМОВ,ИБРАГИМОВ,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,firstname,КОЛЯ,КОЛЯ,КОЛЯ,КОЛЯ,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,middlename,ЗАХАРОВИЧ,ЗАХАРОВИЧ,ЗАХАРОВИЧ,ЗАХАРОВИЧ,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,birth_date,04.11.1981,04.11.1981,04111981,04111981,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,birth_place,Г. ИРКУТСК,Г ИРКУТСК,Г. ИРКУТСК,Г ИРКУТСК,1,0.100000,0.100000,0,
passport_0096_seedream.png,96,date_of_issue,13.10.2017,13.10.2017,13102017,13102017,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,department_code,022-034,022-034,022034,022034,0,0.000000,0.000000,1,
passport_0096_seedream.png,96,passport_issued_full,ТП УФМС РОССИИ ПО РЕСП. БАШКОРТОСТАН В Г. ОКТЯБРЬСКИЙ,ТП УФМС РОССИИ ПО РЕСП БАШКОРТОСТАН В Г ОКТЯБРЬСКИЙ,ТП УФМС РОССИИ ПО РЕСП. БАШКОРТОСТАН В Г. ОКТЯБРЬСКИЙ,ТП УФМС РОССИИ ПО РЕСП БАШКОРТОСТАН В Г ОКТЯБРЬСКИЙ,2,0.037736,0.037736,0,
passport_0096_seedream.png,96,series_and_number,98 57 327823,98 57 327823,9857327823,9857327823,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,lastname,УМЕРОВА,УМЕРОВА,УМЕРОВА,УМЕРОВА,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,firstname,РАДА,РАДА,РАДА,РАДА,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,middlename,ПАВЛОВНА,ПАВЛОВНА,ПАВЛОВНА,ПАВЛОВНА,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,birth_date,21.04.1997,21.04.1997,21041997,21041997,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,birth_place,Г. ИРКУТСК,Г ИРКУТСК,Г. ИРКУТСК,Г ИРКУТСК,1,0.100000,0.100000,0,
passport_0098_seedream.png,98,date_of_issue,20.08.2025,20.08.2025,20082025,20082025,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,department_code,770-806,770-806,770806,770806,0,0.000000,0.000000,1,
passport_0098_seedream.png,98,passport_issued_full,ТП УФМС РОССИИ ПО Г. МОСКВЕ Г. МОСКВА,ТП УФМС РОССИИ ПО Г МОСКВЕ Г МОСКВА,ТП УФМС РОССИИ ПО Г. МОСКВЕ Г. МОСКВА,ТП УФМС РОССИИ ПО Г МОСКВЕ Г МОСКВА,2,0.054054,0.054054,0,
passport_0098_seedream.png,98,series_and_number,52 41 232040,52 41 232040,5241232040,5241232040,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,lastname,БЕЛОВОДОВА,БЕЛОВОДОВА,БЕЛОВОДОВА,БЕЛОВОДОВА,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,firstname,ЕКАТЕРИНА,ЕКАТЕРИНА,ЕКАТЕРИНА,ЕКАТЕРИНА,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,middlename,АНАТОЛЬЕВНА,АНАТОЛЬЕВНА,АНАТОЛЬЕВНА,АНАТОЛЬЕВНА,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,birth_date,07.09.2003,07.09.2003,07092003,07092003,0,0.000000,0.000000,1,
passport_0099_seedream.png,99,birth_place,Г. САМАРА,Г САМАРА,Г. САМАРА,Г САМАРА,1,0.111111,0.111111,0,
passport_0099_seedream.png,99,date_of_issue,31.03.2024,01.03.2024,31032024,01032024,1,0.125000,0.125000,0,
passport_0099_seedream.png,99,department_code,612-793,012-793,612793,012793,1,0.166667,0.166667,0,
passport_0099_seedream.png,99,passport_issued_full,ОУФМС РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. НОВОЧЕРКАССК,ОУРФМС РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. НОВОЧЕРКАССК,ОУФМС РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. НОВОЧЕРКАССК,ОУРФМС РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. НОВОЧЕРКАССК,1,0.019231,0.019231,0,
passport_0099_seedream.png,99,series_and_number,28 86 102973,18 16 102973,2886102973,1816102973,2,0.200000,0.200000,0,
passport_0100_seedream.png,100,lastname,ДАНИЛОВ,ДАНИЛОВ,ДАНИЛОВ,ДАНИЛОВ,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,firstname,ОЛЕГ,ОЛЕГ,ОЛЕГ,ОЛЕГ,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,middlename,ТИХОНОВИЧ,ТИХОНОВИЧ,ТИХОНОВИЧ,ТИХОНОВИЧ,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,birth_date,04.03.1971,04.03.1971,04031971,04031971,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0100_seedream.png,100,date_of_issue,24.10.2014,24.10.2014,24102014,24102014,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,department_code,772-016,772-016,772016,772016,0,0.000000,0.000000,1,
passport_0100_seedream.png,100,passport_issued_full,ТП УФМС РОССИИ ПО Г. МОСКВЕ И МО ПО РАЙОНУ СОКОЛЬНИКИ,ТП УФМС РОССИИ ПО Г МОСКВЕ МО ПО РАЙОНУ СОКОЛЫНИКЙ,ТП УФМС РОССИИ ПО Г. МОСКВЕ И МО ПО РАЙОНУ СОКОЛЬНИКИ,ТП УФМС РОССИИ ПО Г МОСКВЕ МО ПО РАЙОНУ СОКОЛЫНИКЙ,5,0.094340,0.094340,0,
passport_0100_seedream.png,100,series_and_number,55 40 717457,55 40 717457,5540717457,5540717457,0,0.000000,0.000000,1,
